Predator,Prey,PredIndex,PreyIndex,Interacts,Mean
"Shrimp","Shrimp",58,58,1,0.01
"Shrimp","Small mobile epifauna (swarming crustaceans)",58,59,1,0.05
"Shrimp","Small infauna (polychaetes)",58,60,1,0.1
"Shrimp","Sessile epifauna",58,61,0,0
"Shrimp","Meiofauna",58,62,1,0.1
"Shrimp","Benthic microflora (incl. Bacteria, protozoa))",58,63,1,0.15
"Shrimp","Planktonic microflora (incl. Bacteria, protozoa)",58,64,1,0.12
"Shrimp","Phytoplankton",58,65,0,0
"Shrimp","Detritus - DOM -water column",58,66,1,0.1
"Shrimp","Detritus - POM - sediment",58,67,1,0.17
"Shrimp","Discards",58,68,1,0.05
"Small mobile epifauna (swarming crustaceans)",Imports, 59,0,0,0
"Small mobile epifauna (swarming crustaceans)","Baleen whales",59,1,0,0
"Small mobile epifauna (swarming crustaceans)","Toothed whales",59,2,0,0
"Small mobile epifauna (swarming crustaceans)","Seals",59,3,0,0
"Small mobile epifauna (swarming crustaceans)","Seabirds",59,4,0,0
"Small mobile epifauna (swarming crustaceans)","Juvenile sharks",59,5,0,0
"Small mobile epifauna (swarming crustaceans)","Spurdog",59,6,0,0
"Small mobile epifauna (swarming crustaceans)","Large piscivorous sharks",59,7,0,0
"Small mobile epifauna (swarming crustaceans)","Small sharks",59,8,0,0
"Small mobile epifauna (swarming crustaceans)","Juvenile rays",59,9,0,0
"Small mobile epifauna (swarming crustaceans)","Starry ray + others",59,10,0,0
"Small mobile epifauna (swarming crustaceans)","Thornback & Spotted ray",59,11,0,0
"Small mobile epifauna (swarming crustaceans)","Skate + cuckoo ray",59,12,0,0
"Small mobile epifauna (swarming crustaceans)","Juvenile Cod(0-2, 0-40cm)",59,13,0,0
"Small mobile epifauna (swarming crustaceans)","Cod (adult)",59,14,0,0
"Small mobile epifauna (swarming crustaceans)","Juvenile Whiting (0-1, 0-20cm)",59,15,0,0
"Small mobile epifauna (swarming crustaceans)","Whiting (adult)",59,16,0,0
"Small mobile epifauna (swarming crustaceans)","Juvenile Haddock (0-1, 0-20cm)",59,17,0,0
"Small mobile epifauna (swarming crustaceans)","Haddock (adult)",59,18,0,0
"Small mobile epifauna (swarming crustaceans)","Juvenile Saithe (0-3, 0-40cm)",59,19,0,0
"Small mobile epifauna (swarming crustaceans)","Saithe (adult)",59,20,0,0
"Small mobile epifauna (swarming crustaceans)","Hake",59,21,0,0
"Small mobile epifauna (swarming crustaceans)","Blue whiting",59,22,0,0
"Small mobile epifauna (swarming crustaceans)","Norway pout",59,23,0,0
"Small mobile epifauna (swarming crustaceans)","Other gadoids (large)",59,24,0,0
"Small mobile epifauna (swarming crustaceans)","Other gadoids (small)",59,25,0,0
"Small mobile epifauna (swarming crustaceans)","Monkfish",59,26,0,0
"Small mobile epifauna (swarming crustaceans)","Gurnards",59,27,0,0
"Small mobile epifauna (swarming crustaceans)","Herring (juvenile 0, 1)",59,28,0,0
"Small mobile epifauna (swarming crustaceans)","Herring (adult)",59,29,0,0
"Small mobile epifauna (swarming crustaceans)","Sprat",59,30,0,0
"Small mobile epifauna (swarming crustaceans)","Mackerel",59,31,0,0
"Small mobile epifauna (swarming crustaceans)","Horse mackerel",59,32,0,0
"Small mobile epifauna (swarming crustaceans)","Sandeels",59,33,0,0
"Small mobile epifauna (swarming crustaceans)","Plaice",59,34,0,0
"Small mobile epifauna (swarming crustaceans)","Dab",59,35,0,0
"Small mobile epifauna (swarming crustaceans)","Long-rough dab",59,36,0,0
"Small mobile epifauna (swarming crustaceans)","Flounder",59,37,0,0
"Small mobile epifauna (swarming crustaceans)","Sole",59,38,0,0
"Small mobile epifauna (swarming crustaceans)","Lemon sole",59,39,0,0
"Small mobile epifauna (swarming crustaceans)","Witch",59,40,0,0
"Small mobile epifauna (swarming crustaceans)","Turbot and brill",59,41,0,0
"Small mobile epifauna (swarming crustaceans)","Megrim",59,42,0,0
"Small mobile epifauna (swarming crustaceans)","Halibut",59,43,0,0
"Small mobile epifauna (swarming crustaceans)","Dragonets",59,44,0,0
"Small mobile epifauna (swarming crustaceans)","Catfish (Wolf-fish)",59,45,0,0
"Small mobile epifauna (swarming crustaceans)","Large demersal fish",59,46,0,0
"Small mobile epifauna (swarming crustaceans)","Small demersal fish",59,47,0,0
"Small mobile epifauna (swarming crustaceans)","Miscellaneous filterfeeding pelagic fish",59,48,0,0
"Small mobile epifauna (swarming crustaceans)","Squid & cuttlefish",59,49,0,0
"Small mobile epifauna (swarming crustaceans)","Fish larvae",59,50,0,0
"Small mobile epifauna (swarming crustaceans)","Carnivorous zooplankton",59,51,0,0
"Small mobile epifauna (swarming crustaceans)","Herbivorous & Omnivorous zooplankton (copepods)",59,52,0,0
"Small mobile epifauna (swarming crustaceans)","Gelatinous zooplankton",59,53,0,0
"Small mobile epifauna (swarming crustaceans)","Large crabs",59,54,0,0
"Small mobile epifauna (swarming crustaceans)","Nephrops",59,55,0,0
"Small mobile epifauna (swarming crustaceans)","Epifaunal macrobenthos (mobile grazers)",59,56,0,0
"Small mobile epifauna (swarming crustaceans)","Infaunal macrobenthos",59,57,0,0
"Small mobile epifauna (swarming crustaceans)","Shrimp",59,58,0,0
"Small mobile epifauna (swarming crustaceans)","Small mobile epifauna (swarming crustaceans)",59,59,1,0.1
"Small mobile epifauna (swarming crustaceans)","Small infauna (polychaetes)",59,60,0,0
"Small mobile epifauna (swarming crustaceans)","Sessile epifauna",59,61,0,0
"Small mobile epifauna (swarming crustaceans)","Meiofauna",59,62,1,0.15
"Small mobile epifauna (swarming crustaceans)","Benthic microflora (incl. Bacteria, protozoa))",59,63,1,0.2
"Small mobile epifauna (swarming crustaceans)","Planktonic microflora (incl. Bacteria, protozoa)",59,64,1,0.15
"Small mobile epifauna (swarming crustaceans)","Phytoplankton",59,65,0,0
"Small mobile epifauna (swarming crustaceans)","Detritus - DOM -water column",59,66,1,0.1
"Small mobile epifauna (swarming crustaceans)","Detritus - POM - sediment",59,67,1,0.3
"Small mobile epifauna (swarming crustaceans)","Discards",59,68,0,0
"Small infauna (polychaetes)",Imports, 60,0,0,0
"Small infauna (polychaetes)","Baleen whales",60,1,0,0
"Small infauna (polychaetes)","Toothed whales",60,2,0,0
"Small infauna (polychaetes)","Seals",60,3,0,0
"Small infauna (polychaetes)","Seabirds",60,4,0,0
"Small infauna (polychaetes)","Juvenile sharks",60,5,0,0
"Small infauna (polychaetes)","Spurdog",60,6,0,0
"Small infauna (polychaetes)","Large piscivorous sharks",60,7,0,0
"Small infauna (polychaetes)","Small sharks",60,8,0,0
"Small infauna (polychaetes)","Juvenile rays",60,9,0,0
"Small infauna (polychaetes)","Starry ray + others",60,10,0,0
"Small infauna (polychaetes)","Thornback & Spotted ray",60,11,0,0
"Small infauna (polychaetes)","Skate + cuckoo ray",60,12,0,0
"Small infauna (polychaetes)","Juvenile Cod(0-2, 0-40cm)",60,13,0,0
"Small infauna (polychaetes)","Cod (adult)",60,14,0,0
"Small infauna (polychaetes)","Juvenile Whiting (0-1, 0-20cm)",60,15,0,0
"Small infauna (polychaetes)","Whiting (adult)",60,16,0,0
"Small infauna (polychaetes)","Juvenile Haddock (0-1, 0-20cm)",60,17,0,0
"Small infauna (polychaetes)","Haddock (adult)",60,18,0,0
"Small infauna (polychaetes)","Juvenile Saithe (0-3, 0-40cm)",60,19,0,0
"Small infauna (polychaetes)","Saithe (adult)",60,20,0,0
"Small infauna (polychaetes)","Hake",60,21,0,0
"Small infauna (polychaetes)","Blue whiting",60,22,0,0
"Small infauna (polychaetes)","Norway pout",60,23,0,0
"Small infauna (polychaetes)","Other gadoids (large)",60,24,0,0
"Small infauna (polychaetes)","Other gadoids (small)",60,25,0,0
"Small infauna (polychaetes)","Monkfish",60,26,0,0
"Small infauna (polychaetes)","Gurnards",60,27,0,0
"Small infauna (polychaetes)","Herring (juvenile 0, 1)",60,28,0,0
"Small infauna (polychaetes)","Herring (adult)",60,29,0,0
"Small infauna (polychaetes)","Sprat",60,30,0,0
"Small infauna (polychaetes)","Mackerel",60,31,0,0
"Small infauna (polychaetes)","Horse mackerel",60,32,0,0
"Small infauna (polychaetes)","Sandeels",60,33,0,0
"Small infauna (polychaetes)","Plaice",60,34,0,0
"Small infauna (polychaetes)","Dab",60,35,0,0
"Small infauna (polychaetes)","Long-rough dab",60,36,0,0
"Small infauna (polychaetes)","Flounder",60,37,0,0
"Small infauna (polychaetes)","Sole",60,38,0,0
"Small infauna (polychaetes)","Lemon sole",60,39,0,0
"Small infauna (polychaetes)","Witch",60,40,0,0
"Small infauna (polychaetes)","Turbot and brill",60,41,0,0
"Small infauna (polychaetes)","Megrim",60,42,0,0
"Small infauna (polychaetes)","Halibut",60,43,0,0
"Small infauna (polychaetes)","Dragonets",60,44,0,0
"Small infauna (polychaetes)","Catfish (Wolf-fish)",60,45,0,0
"Small infauna (polychaetes)","Large demersal fish",60,46,0,0
"Small infauna (polychaetes)","Small demersal fish",60,47,0,0
"Small infauna (polychaetes)","Miscellaneous filterfeeding pelagic fish",60,48,0,0
"Small infauna (polychaetes)","Squid & cuttlefish",60,49,0,0
"Small infauna (polychaetes)","Fish larvae",60,50,0,0
"Small infauna (polychaetes)","Carnivorous zooplankton",60,51,0,0
"Small infauna (polychaetes)","Herbivorous & Omnivorous zooplankton (copepods)",60,52,0,0
"Small infauna (polychaetes)","Gelatinous zooplankton",60,53,0,0
"Small infauna (polychaetes)","Large crabs",60,54,0,0
"Small infauna (polychaetes)","Nephrops",60,55,0,0
"Small infauna (polychaetes)","Epifaunal macrobenthos (mobile grazers)",60,56,0,0
"Small infauna (polychaetes)","Infaunal macrobenthos",60,57,0,0
"Small infauna (polychaetes)","Shrimp",60,58,0,0
"Small infauna (polychaetes)","Small mobile epifauna (swarming crustaceans)",60,59,0,0
"Small infauna (polychaetes)","Small infauna (polychaetes)",60,60,1,0.04999999
"Small infauna (polychaetes)","Sessile epifauna",60,61,0,0
"Small infauna (polychaetes)","Meiofauna",60,62,1,0.15
"Small infauna (polychaetes)","Benthic microflora (incl. Bacteria, protozoa))",60,63,1,0.3999999
"Small infauna (polychaetes)","Planktonic microflora (incl. Bacteria, protozoa)",60,64,1,0.04999999
"Small infauna (polychaetes)","Phytoplankton",60,65,0,0
"Small infauna (polychaetes)","Detritus - DOM -water column",60,66,1,0.15
"Small infauna (polychaetes)","Detritus - POM - sediment",60,67,1,0.2
"Small infauna (polychaetes)","Discards",60,68,0,0
"Sessile epifauna",Imports, 61,0,0,0
"Sessile epifauna","Baleen whales",61,1,0,0
"Sessile epifauna","Toothed whales",61,2,0,0
"Sessile epifauna","Seals",61,3,0,0
"Sessile epifauna","Seabirds",61,4,0,0
"Sessile epifauna","Juvenile sharks",61,5,0,0
"Sessile epifauna","Spurdog",61,6,0,0
"Sessile epifauna","Large piscivorous sharks",61,7,0,0
"Sessile epifauna","Small sharks",61,8,0,0
"Sessile epifauna","Juvenile rays",61,9,0,0
"Sessile epifauna","Starry ray + others",61,10,0,0
"Sessile epifauna","Thornback & Spotted ray",61,11,0,0
"Sessile epifauna","Skate + cuckoo ray",61,12,0,0
"Sessile epifauna","Juvenile Cod(0-2, 0-40cm)",61,13,0,0
"Sessile epifauna","Cod (adult)",61,14,0,0
"Sessile epifauna","Juvenile Whiting (0-1, 0-20cm)",61,15,0,0
"Sessile epifauna","Whiting (adult)",61,16,0,0
"Sessile epifauna","Juvenile Haddock (0-1, 0-20cm)",61,17,0,0
"Sessile epifauna","Haddock (adult)",61,18,0,0
"Sessile epifauna","Juvenile Saithe (0-3, 0-40cm)",61,19,0,0
"Sessile epifauna","Saithe (adult)",61,20,0,0
"Sessile epifauna","Hake",61,21,0,0
"Sessile epifauna","Blue whiting",61,22,0,0
"Sessile epifauna","Norway pout",61,23,0,0
"Sessile epifauna","Other gadoids (large)",61,24,0,0
"Sessile epifauna","Other gadoids (small)",61,25,0,0
"Sessile epifauna","Monkfish",61,26,0,0
"Sessile epifauna","Gurnards",61,27,0,0
"Sessile epifauna","Herring (juvenile 0, 1)",61,28,0,0
"Sessile epifauna","Herring (adult)",61,29,0,0
"Sessile epifauna","Sprat",61,30,0,0
"Sessile epifauna","Mackerel",61,31,0,0
"Sessile epifauna","Horse mackerel",61,32,0,0
"Sessile epifauna","Sandeels",61,33,0,0
"Sessile epifauna","Plaice",61,34,0,0
"Sessile epifauna","Dab",61,35,0,0
"Sessile epifauna","Long-rough dab",61,36,0,0
"Sessile epifauna","Flounder",61,37,0,0
"Sessile epifauna","Sole",61,38,0,0
"Sessile epifauna","Lemon sole",61,39,0,0
"Sessile epifauna","Witch",61,40,0,0
"Sessile epifauna","Turbot and brill",61,41,0,0
"Sessile epifauna","Megrim",61,42,0,0
"Sessile epifauna","Halibut",61,43,0,0
"Sessile epifauna","Dragonets",61,44,0,0
"Sessile epifauna","Catfish (Wolf-fish)",61,45,0,0
"Sessile epifauna","Large demersal fish",61,46,0,0
"Sessile epifauna","Small demersal fish",61,47,0,0
"Sessile epifauna","Miscellaneous filterfeeding pelagic fish",61,48,0,0
"Sessile epifauna","Squid & cuttlefish",61,49,0,0
"Sessile epifauna","Fish larvae",61,50,0,0
"Sessile epifauna","Carnivorous zooplankton",61,51,0,0
"Sessile epifauna","Herbivorous & Omnivorous zooplankton (copepods)",61,52,0,0
"Sessile epifauna","Gelatinous zooplankton",61,53,0,0
"Sessile epifauna","Large crabs",61,54,0,0
"Sessile epifauna","Nephrops",61,55,0,0
"Sessile epifauna","Epifaunal macrobenthos (mobile grazers)",61,56,0,0
"Sessile epifauna","Infaunal macrobenthos",61,57,0,0
"Sessile epifauna","Shrimp",61,58,0,0
"Sessile epifauna","Small mobile epifauna (swarming crustaceans)",61,59,0,0
"Sessile epifauna","Small infauna (polychaetes)",61,60,0,0
"Sessile epifauna","Sessile epifauna",61,61,0,0
"Sessile epifauna","Meiofauna",61,62,0,0
"Sessile epifauna","Benthic microflora (incl. Bacteria, protozoa))",61,63,0,0
"Sessile epifauna","Planktonic microflora (incl. Bacteria, protozoa)",61,64,1,0.7
"Sessile epifauna","Phytoplankton",61,65,1,0.1
"Sessile epifauna","Detritus - DOM -water column",61,66,0,0
"Sessile epifauna","Detritus - POM - sediment",61,67,1,0.2
"Sessile epifauna","Discards",61,68,0,0
"Meiofauna",Imports, 62,0,0,0
"Meiofauna","Baleen whales",62,1,0,0
"Meiofauna","Toothed whales",62,2,0,0
"Meiofauna","Seals",62,3,0,0
"Meiofauna","Seabirds",62,4,0,0
"Meiofauna","Juvenile sharks",62,5,0,0
"Meiofauna","Spurdog",62,6,0,0
"Meiofauna","Large piscivorous sharks",62,7,0,0
"Meiofauna","Small sharks",62,8,0,0
"Meiofauna","Juvenile rays",62,9,0,0
"Meiofauna","Starry ray + others",62,10,0,0
"Meiofauna","Thornback & Spotted ray",62,11,0,0
"Meiofauna","Skate + cuckoo ray",62,12,0,0
"Meiofauna","Juvenile Cod(0-2, 0-40cm)",62,13,0,0
"Meiofauna","Cod (adult)",62,14,0,0
"Meiofauna","Juvenile Whiting (0-1, 0-20cm)",62,15,0,0
"Meiofauna","Whiting (adult)",62,16,0,0
"Meiofauna","Juvenile Haddock (0-1, 0-20cm)",62,17,0,0
"Meiofauna","Haddock (adult)",62,18,0,0
"Meiofauna","Juvenile Saithe (0-3, 0-40cm)",62,19,0,0
"Meiofauna","Saithe (adult)",62,20,0,0
"Meiofauna","Hake",62,21,0,0
"Meiofauna","Blue whiting",62,22,0,0
"Meiofauna","Norway pout",62,23,0,0
"Meiofauna","Other gadoids (large)",62,24,0,0
"Meiofauna","Other gadoids (small)",62,25,0,0
"Meiofauna","Monkfish",62,26,0,0
"Meiofauna","Gurnards",62,27,0,0
"Meiofauna","Herring (juvenile 0, 1)",62,28,0,0
"Meiofauna","Herring (adult)",62,29,0,0
"Meiofauna","Sprat",62,30,0,0
"Meiofauna","Mackerel",62,31,0,0
"Meiofauna","Horse mackerel",62,32,0,0
"Meiofauna","Sandeels",62,33,0,0
"Meiofauna","Plaice",62,34,0,0
"Meiofauna","Dab",62,35,0,0
"Meiofauna","Long-rough dab",62,36,0,0
"Meiofauna","Flounder",62,37,0,0
"Meiofauna","Sole",62,38,0,0
"Meiofauna","Lemon sole",62,39,0,0
"Meiofauna","Witch",62,40,0,0
"Meiofauna","Turbot and brill",62,41,0,0
"Meiofauna","Megrim",62,42,0,0
"Meiofauna","Halibut",62,43,0,0
"Meiofauna","Dragonets",62,44,0,0
"Meiofauna","Catfish (Wolf-fish)",62,45,0,0
"Meiofauna","Large demersal fish",62,46,0,0
"Meiofauna","Small demersal fish",62,47,0,0
"Meiofauna","Miscellaneous filterfeeding pelagic fish",62,48,0,0
"Meiofauna","Squid & cuttlefish",62,49,0,0
"Meiofauna","Fish larvae",62,50,0,0
"Meiofauna","Carnivorous zooplankton",62,51,0,0
"Meiofauna","Herbivorous & Omnivorous zooplankton (copepods)",62,52,0,0
"Meiofauna","Gelatinous zooplankton",62,53,0,0
"Meiofauna","Large crabs",62,54,0,0
"Meiofauna","Nephrops",62,55,0,0
"Meiofauna","Epifaunal macrobenthos (mobile grazers)",62,56,0,0
"Meiofauna","Infaunal macrobenthos",62,57,0,0
"Meiofauna","Shrimp",62,58,0,0
"Meiofauna","Small mobile epifauna (swarming crustaceans)",62,59,0,0
"Meiofauna","Small infauna (polychaetes)",62,60,0,0
"Meiofauna","Sessile epifauna",62,61,0,0
"Meiofauna","Meiofauna",62,62,1,0.05
"Meiofauna","Benthic microflora (incl. Bacteria, protozoa))",62,63,1,0.75
"Meiofauna","Planktonic microflora (incl. Bacteria, protozoa)",62,64,0,0
"Meiofauna","Phytoplankton",62,65,0,0
"Meiofauna","Detritus - DOM -water column",62,66,0,0
"Meiofauna","Detritus - POM - sediment",62,67,1,0.2
"Meiofauna","Discards",62,68,0,0
"Benthic microflora (incl. Bacteria, protozoa))",Imports, 63,0,0,0
"Benthic microflora (incl. Bacteria, protozoa))","Baleen whales",63,1,0,0
"Benthic microflora (incl. Bacteria, protozoa))","Toothed whales",63,2,0,0
"Benthic microflora (incl. Bacteria, protozoa))","Seals",63,3,0,0
"Benthic microflora (incl. Bacteria, protozoa))","Seabirds",63,4,0,0
"Benthic microflora (incl. Bacteria, protozoa))","Juvenile sharks",63,5,0,0
"Benthic microflora (incl. Bacteria, protozoa))","Spurdog",63,6,0,0
"Benthic microflora (incl. Bacteria, protozoa))","Large piscivorous sharks",63,7,0,0
"Benthic microflora (incl. Bacteria, protozoa))","Small sharks",63,8,0,0
"Benthic microflora (incl. Bacteria, protozoa))","Juvenile rays",63,9,0,0
"Benthic microflora (incl. Bacteria, protozoa))","Starry ray + others",63,10,0,0
"Benthic microflora (incl. Bacteria, protozoa))","Thornback & Spotted ray",63,11,0,0
"Benthic microflora (incl. Bacteria, protozoa))","Skate + cuckoo ray",63,12,0,0
"Benthic microflora (incl. Bacteria, protozoa))","Juvenile Cod(0-2, 0-40cm)",63,13,0,0
"Benthic microflora (incl. Bacteria, protozoa))","Cod (adult)",63,14,0,0
"Benthic microflora (incl. Bacteria, protozoa))","Juvenile Whiting (0-1, 0-20cm)",63,15,0,0
"Benthic microflora (incl. Bacteria, protozoa))","Whiting (adult)",63,16,0,0
"Benthic microflora (incl. Bacteria, protozoa))","Juvenile Haddock (0-1, 0-20cm)",63,17,0,0
"Benthic microflora (incl. Bacteria, protozoa))","Haddock (adult)",63,18,0,0
"Benthic microflora (incl. Bacteria, protozoa))","Juvenile Saithe (0-3, 0-40cm)",63,19,0,0
"Benthic microflora (incl. Bacteria, protozoa))","Saithe (adult)",63,20,0,0
"Benthic microflora (incl. Bacteria, protozoa))","Hake",63,21,0,0
"Benthic microflora (incl. Bacteria, protozoa))","Blue whiting",63,22,0,0
"Benthic microflora (incl. Bacteria, protozoa))","Norway pout",63,23,0,0
"Benthic microflora (incl. Bacteria, protozoa))","Other gadoids (large)",63,24,0,0
"Benthic microflora (incl. Bacteria, protozoa))","Other gadoids (small)",63,25,0,0
"Benthic microflora (incl. Bacteria, protozoa))","Monkfish",63,26,0,0
"Benthic microflora (incl. Bacteria, protozoa))","Gurnards",63,27,0,0
"Benthic microflora (incl. Bacteria, protozoa))","Herring (juvenile 0, 1)",63,28,0,0
"Benthic microflora (incl. Bacteria, protozoa))","Herring (adult)",63,29,0,0
"Benthic microflora (incl. Bacteria, protozoa))","Sprat",63,30,0,0
"Benthic microflora (incl. Bacteria, protozoa))","Mackerel",63,31,0,0
"Benthic microflora (incl. Bacteria, protozoa))","Horse mackerel",63,32,0,0
"Benthic microflora (incl. Bacteria, protozoa))","Sandeels",63,33,0,0
"Benthic microflora (incl. Bacteria, protozoa))","Plaice",63,34,0,0
"Benthic microflora (incl. Bacteria, protozoa))","Dab",63,35,0,0
"Benthic microflora (incl. Bacteria, protozoa))","Long-rough dab",63,36,0,0
"Benthic microflora (incl. Bacteria, protozoa))","Flounder",63,37,0,0
"Benthic microflora (incl. Bacteria, protozoa))","Sole",63,38,0,0
"Benthic microflora (incl. Bacteria, protozoa))","Lemon sole",63,39,0,0
"Benthic microflora (incl. Bacteria, protozoa))","Witch",63,40,0,0
"Benthic microflora (incl. Bacteria, protozoa))","Turbot and brill",63,41,0,0
"Benthic microflora (incl. Bacteria, protozoa))","Megrim",63,42,0,0
"Benthic microflora (incl. Bacteria, protozoa))","Halibut",63,43,0,0
"Benthic microflora (incl. Bacteria, protozoa))","Dragonets",63,44,0,0
"Benthic microflora (incl. Bacteria, protozoa))","Catfish (Wolf-fish)",63,45,0,0
"Benthic microflora (incl. Bacteria, protozoa))","Large demersal fish",63,46,0,0
"Benthic microflora (incl. Bacteria, protozoa))","Small demersal fish",63,47,0,0
